Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Exon region start (bp)	Exon region end (bp)	CDS start	CDS end	Exon stable ID	Exon rank in transcript	Transcript start (bp)	Transcript end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Transcription start site (TSS)	Gene start (bp)	Gene end (bp)	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11021725	11021967	2617	2859	ENSE00003540089	19	10961002	11061961					10961002	10960824	11079426	2821	3063	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11023518	11023631	2860	2973	ENSE00003484961	20	10961002	11061961					10961002	10960824	11079426	3064	3177	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11024331	11024438	2974	3081	ENSE00003553172	21	10961002	11061961					10961002	10960824	11079426	3178	3285	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11025422	11025508	3082	3168	ENSE00003692983	22	10961002	11061961					10961002	10960824	11079426	3286	3372	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11026300	11026346	3169	3215	ENSE00003604518	23	10961002	11061961					10961002	10960824	11079426	3373	3419	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11027784	11027950	3216	3382	ENSE00003459233	24	10961002	11061961					10961002	10960824	11079426	3420	3586	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11030730	11030893	3383	3546	ENSE00003676000	25	10961002	11061961					10961002	10960824	11079426	3587	3750	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11033290	11033517	3547	3774	ENSE00003655405	26	10961002	11061961					10961002	10960824	11079426	3751	3978	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11034123	11034200	3874	3951	ENSE00003703701	28	10961002	11061961					10961002	10960824	11079426	4078	4155	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11034914	11035132	3952	4170	ENSE00003708931	29	10961002	11061961					10961002	10960824	11079426	4156	4374	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11058255	11058363	4425	4533	ENSE00003468652	31	10961002	11061961					10961002	10960824	11079426	4629	4737	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11058788	11058889	4534	4635	ENSE00003687872	32	10961002	11061961					10961002	10960824	11079426	4738	4839	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11060045	11060187	4742	4884	ENSE00003694052	34	10961002	11061961					10961002	10960824	11079426	4946	5088	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11041307	11041560	4171	4424	ENSE00003547338	30	10961002	11061961					10961002	10960824	11079426	4375	4628	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	10984121	10984373	1	222	ENSE00000874191	2	10961002	11061961	10984121	10984151			10961002	10960824	11079426	205	426	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11033767	11033865	3775	3873	ENSE00004014467	27	10961002	11061961					10961002	10960824	11079426	3979	4077	11033767	11033865
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	10961002	10961174			ENSE00004398405	1	10961002	11061961	10961002	10961174			10961002	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11059780	11059885	4636	4741	ENSE00004398421	33	10961002	11061961					10961002	10960824	11079426	4840	4945	11059780	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924750	ENST00000924750.1	11061784	11061961	4885	4917	ENSE00004398416	35	10961002	11061961			11061817	11061961	10961002	10960824	11079426	5089	5121	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10985273	10985405	223	355	ENSE00003618181	3	10961318	11062277					10961318	10960824	11079426	666	798	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10986189	10986593	356	760	ENSE00003525604	4	10961318	11062277					10961318	10960824	11079426	799	1203	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10986905	10987003	761	859	ENSE00003604554	5	10961318	11062277					10961318	10960824	11079426	1204	1302	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10987666	10987924	860	1118	ENSE00003531833	6	10961318	11062277					10961318	10960824	11079426	1303	1561	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10989317	10989443	1119	1245	ENSE00003670957	7	10961318	11062277					10961318	10960824	11079426	1562	1688	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10991150	10991323	1246	1419	ENSE00003607688	8	10961318	11062277					10961318	10960824	11079426	1689	1862	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10994828	10995001	1420	1593	ENSE00003546739	9	10961318	11062277					10961318	10960824	11079426	1863	2036	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10996213	10996380	1594	1761	ENSE00003527768	10	10961318	11062277					10961318	10960824	11079426	2037	2204	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10996494	10996544	1762	1812	ENSE00003667937	11	10961318	11062277					10961318	10960824	11079426	2205	2255	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11003029	11003159	1813	1943	ENSE00003667107	12	10961318	11062277					10961318	10960824	11079426	2256	2386	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11003340	11003397	1944	2001	ENSE00003539754	13	10961318	11062277					10961318	10960824	11079426	2387	2444	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11007902	11008023	2002	2123	ENSE00003581372	14	10961318	11062277					10961318	10960824	11079426	2445	2566	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11010381	11010531	2124	2274	ENSE00003530860	15	10961318	11062277					10961318	10960824	11079426	2567	2717	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11012949	11013112	2275	2438	ENSE00003654082	16	10961318	11062277					10961318	10960824	11079426	2718	2881	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11018957	11019023	2439	2505	ENSE00003474879	17	10961318	11062277					10961318	10960824	11079426	2882	2948	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11019591	11019701	2506	2616	ENSE00003477043	18	10961318	11062277					10961318	10960824	11079426	2949	3059	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11021725	11021967	2617	2859	ENSE00003540089	19	10961318	11062277					10961318	10960824	11079426	3060	3302	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11023518	11023631	2860	2973	ENSE00003484961	20	10961318	11062277					10961318	10960824	11079426	3303	3416	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11024331	11024438	2974	3081	ENSE00003553172	21	10961318	11062277					10961318	10960824	11079426	3417	3524	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11025422	11025508	3082	3168	ENSE00003692983	22	10961318	11062277					10961318	10960824	11079426	3525	3611	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11026300	11026346	3169	3215	ENSE00003604518	23	10961318	11062277					10961318	10960824	11079426	3612	3658	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11027784	11027950	3216	3382	ENSE00003459233	24	10961318	11062277					10961318	10960824	11079426	3659	3825	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11030730	11030893	3383	3546	ENSE00003676000	25	10961318	11062277					10961318	10960824	11079426	3826	3989	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11033290	11033517	3547	3774	ENSE00003655405	26	10961318	11062277					10961318	10960824	11079426	3990	4217	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11034123	11034200	3775	3852	ENSE00003703701	27	10961318	11062277					10961318	10960824	11079426	4218	4295	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11034914	11035132	3853	4071	ENSE00003708931	28	10961318	11062277					10961318	10960824	11079426	4296	4514	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11041298	11041560	4072	4334	ENSE00003707185	29	10961318	11062277					10961318	10960824	11079426	4515	4777	11041298	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11058788	11058889	4441	4542	ENSE00003687872	31	10961318	11062277					10961318	10960824	11079426	4884	4985	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11059753	11059885	4543	4675	ENSE00003582123	32	10961318	11062277					10961318	10960824	11079426	4986	5118	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11060045	11060187	4676	4818	ENSE00003694052	33	10961318	11062277					10961318	10960824	11079426	5119	5261	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10984121	10984373	1	222	ENSE00000874191	2	10961318	11062277	10984121	10984151			10961318	10960824	11079426	444	665	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11058258	11058363	4335	4440	ENSE00001653058	30	10961318	11062277					10961318	10960824	11079426	4778	4883	11058258	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	11061784	11062277	4819	4851	ENSE00004354305	34	10961318	11062277			11061817	11062277	10961318	10960824	11079426	5262	5294	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924751	ENST00000924751.1	10961318	10961729			ENSE00004398383	1	10961318	11062277	10961318	10961729			10961318	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10984124	10984373	1	222	ENSE00002858683	2	10961317	11062273	10984124	10984151			10961317	10960824	11079426	442	663	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10985273	10985405	223	355	ENSE00003618181	3	10961317	11062273					10961317	10960824	11079426	664	796	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10986189	10986593	356	760	ENSE00003525604	4	10961317	11062273					10961317	10960824	11079426	797	1201	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10986905	10987003	761	859	ENSE00003604554	5	10961317	11062273					10961317	10960824	11079426	1202	1300	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10987666	10987924	860	1118	ENSE00003531833	6	10961317	11062273					10961317	10960824	11079426	1301	1559	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10989317	10989443	1119	1245	ENSE00003670957	7	10961317	11062273					10961317	10960824	11079426	1560	1686	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10991150	10991323	1246	1419	ENSE00003607688	8	10961317	11062273					10961317	10960824	11079426	1687	1860	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10994828	10995001	1420	1593	ENSE00003546739	9	10961317	11062273					10961317	10960824	11079426	1861	2034	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10996213	10996380	1594	1761	ENSE00003527768	10	10961317	11062273					10961317	10960824	11079426	2035	2202	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10996494	10996544	1762	1812	ENSE00003667937	11	10961317	11062273					10961317	10960824	11079426	2203	2253	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11003029	11003159	1813	1943	ENSE00003667107	12	10961317	11062273					10961317	10960824	11079426	2254	2384	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11003340	11003397	1944	2001	ENSE00003539754	13	10961317	11062273					10961317	10960824	11079426	2385	2442	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11007902	11008023	2002	2123	ENSE00003581372	14	10961317	11062273					10961317	10960824	11079426	2443	2564	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11010381	11010531	2124	2274	ENSE00003530860	15	10961317	11062273					10961317	10960824	11079426	2565	2715	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11012949	11013112	2275	2438	ENSE00003654082	16	10961317	11062273					10961317	10960824	11079426	2716	2879	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11018957	11019023	2439	2505	ENSE00003474879	17	10961317	11062273					10961317	10960824	11079426	2880	2946	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11019591	11019701	2506	2616	ENSE00003477043	18	10961317	11062273					10961317	10960824	11079426	2947	3057	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11021725	11021967	2617	2859	ENSE00003540089	19	10961317	11062273					10961317	10960824	11079426	3058	3300	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11023518	11023631	2860	2973	ENSE00003484961	20	10961317	11062273					10961317	10960824	11079426	3301	3414	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11024331	11024438	2974	3081	ENSE00003553172	21	10961317	11062273					10961317	10960824	11079426	3415	3522	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11025422	11025508	3082	3168	ENSE00003692983	22	10961317	11062273					10961317	10960824	11079426	3523	3609	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11026300	11026346	3169	3215	ENSE00003604518	23	10961317	11062273					10961317	10960824	11079426	3610	3656	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11027784	11027950	3216	3382	ENSE00003459233	24	10961317	11062273					10961317	10960824	11079426	3657	3823	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11030730	11030893	3383	3546	ENSE00003676000	25	10961317	11062273					10961317	10960824	11079426	3824	3987	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11033290	11033517	3547	3774	ENSE00003655405	26	10961317	11062273					10961317	10960824	11079426	3988	4215	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11034123	11034200	3775	3852	ENSE00003703701	27	10961317	11062273					10961317	10960824	11079426	4216	4293	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11034914	11035132	3853	4071	ENSE00003708931	28	10961317	11062273					10961317	10960824	11079426	4294	4512	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11058788	11058889	4432	4533	ENSE00003687872	31	10961317	11062273					10961317	10960824	11079426	4873	4974	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11059753	11059885	4534	4666	ENSE00003582123	32	10961317	11062273					10961317	10960824	11079426	4975	5107	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11060045	11060187	4667	4809	ENSE00003694052	33	10961317	11062273					10961317	10960824	11079426	5108	5250	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11041307	11041560	4072	4325	ENSE00003547338	29	10961317	11062273					10961317	10960824	11079426	4513	4766	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11061784	11062273	4810	4842	ENSE00004014465	34	10961317	11062273			11061817	11062273	10961317	10960824	11079426	5251	5283	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	11058258	11058363	4326	4431	ENSE00001653058	30	10961317	11062273					10961317	10960824	11079426	4767	4872	11058258	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924752	ENST00000924752.1	10961317	10961729			ENSE00004398401	1	10961317	11062273	10961317	10961729			10961317	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10984124	10984373	1	222	ENSE00002858683	2	10961039	11061938	10984124	10984151			10961039	10960824	11079426	165	386	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10985273	10985405	223	355	ENSE00003618181	3	10961039	11061938					10961039	10960824	11079426	387	519	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10986189	10986593	356	760	ENSE00003525604	4	10961039	11061938					10961039	10960824	11079426	520	924	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10986905	10987003	761	859	ENSE00003604554	5	10961039	11061938					10961039	10960824	11079426	925	1023	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10987666	10987924	860	1118	ENSE00003531833	6	10961039	11061938					10961039	10960824	11079426	1024	1282	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10989317	10989443	1119	1245	ENSE00003670957	7	10961039	11061938					10961039	10960824	11079426	1283	1409	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10991150	10991323	1246	1419	ENSE00003607688	8	10961039	11061938					10961039	10960824	11079426	1410	1583	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10994828	10995001	1420	1593	ENSE00003546739	9	10961039	11061938					10961039	10960824	11079426	1584	1757	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10996213	10996380	1594	1761	ENSE00003527768	10	10961039	11061938					10961039	10960824	11079426	1758	1925	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10996494	10996544	1762	1812	ENSE00003667937	11	10961039	11061938					10961039	10960824	11079426	1926	1976	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11003029	11003159	1813	1943	ENSE00003667107	12	10961039	11061938					10961039	10960824	11079426	1977	2107	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11003340	11003397	1944	2001	ENSE00003539754	13	10961039	11061938					10961039	10960824	11079426	2108	2165	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11010381	11010531	2118	2268	ENSE00003530860	15	10961039	11061938					10961039	10960824	11079426	2282	2432	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11012949	11013112	2269	2432	ENSE00003654082	16	10961039	11061938					10961039	10960824	11079426	2433	2596	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11018957	11019023	2433	2499	ENSE00003474879	17	10961039	11061938					10961039	10960824	11079426	2597	2663	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11019591	11019701	2500	2610	ENSE00003477043	18	10961039	11061938					10961039	10960824	11079426	2664	2774	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11021725	11021967	2611	2853	ENSE00003540089	19	10961039	11061938					10961039	10960824	11079426	2775	3017	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11023518	11023631	2854	2967	ENSE00003484961	20	10961039	11061938					10961039	10960824	11079426	3018	3131	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11024331	11024438	2968	3075	ENSE00003553172	21	10961039	11061938					10961039	10960824	11079426	3132	3239	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11025422	11025508	3076	3162	ENSE00003692983	22	10961039	11061938					10961039	10960824	11079426	3240	3326	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11026300	11026346	3163	3209	ENSE00003604518	23	10961039	11061938					10961039	10960824	11079426	3327	3373	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11027784	11027950	3210	3376	ENSE00003459233	24	10961039	11061938					10961039	10960824	11079426	3374	3540	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11030730	11030893	3377	3540	ENSE00003676000	25	10961039	11061938					10961039	10960824	11079426	3541	3704	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11033290	11033517	3541	3768	ENSE00003655405	26	10961039	11061938					10961039	10960824	11079426	3705	3932	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11034123	11034200	3769	3846	ENSE00003703701	27	10961039	11061938					10961039	10960824	11079426	3933	4010	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11034914	11035132	3847	4065	ENSE00003708931	28	10961039	11061938					10961039	10960824	11079426	4011	4229	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11058255	11058363	4320	4428	ENSE00003468652	30	10961039	11061938					10961039	10960824	11079426	4484	4592	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11058788	11058889	4429	4530	ENSE00003687872	31	10961039	11061938					10961039	10960824	11079426	4593	4694	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11059753	11059885	4531	4663	ENSE00003582123	32	10961039	11061938					10961039	10960824	11079426	4695	4827	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11060045	11060187	4664	4806	ENSE00003694052	33	10961039	11061938					10961039	10960824	11079426	4828	4970	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11041307	11041560	4066	4319	ENSE00003547338	29	10961039	11061938					10961039	10960824	11079426	4230	4483	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11007908	11008023	2002	2117	ENSE00004398391	14	10961039	11061938					10961039	10960824	11079426	2166	2281	11007908	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	10961039	10961174			ENSE00004398430	1	10961039	11061938	10961039	10961174			10961039	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924753	ENST00000924753.1	11061784	11061938	4807	4839	ENSE00004398409	34	10961039	11061938			11061817	11061938	10961039	10960824	11079426	4971	5003	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10984124	10984373	1	222	ENSE00002858683	2	10961237	11062071	10984124	10984151			10961237	10960824	11079426	522	743	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10985273	10985405	223	355	ENSE00003618181	3	10961237	11062071					10961237	10960824	11079426	744	876	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10986189	10986593	356	760	ENSE00003525604	4	10961237	11062071					10961237	10960824	11079426	877	1281	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10986905	10987003	761	859	ENSE00003604554	5	10961237	11062071					10961237	10960824	11079426	1282	1380	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10987666	10987924	860	1118	ENSE00003531833	6	10961237	11062071					10961237	10960824	11079426	1381	1639	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10989317	10989443	1119	1245	ENSE00003670957	7	10961237	11062071					10961237	10960824	11079426	1640	1766	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10991150	10991323	1246	1419	ENSE00003607688	8	10961237	11062071					10961237	10960824	11079426	1767	1940	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10994828	10995001	1420	1593	ENSE00003546739	9	10961237	11062071					10961237	10960824	11079426	1941	2114	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10996213	10996380	1594	1761	ENSE00003527768	10	10961237	11062071					10961237	10960824	11079426	2115	2282	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10996494	10996544	1762	1812	ENSE00003667937	11	10961237	11062071					10961237	10960824	11079426	2283	2333	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11003029	11003159	1813	1943	ENSE00003667107	12	10961237	11062071					10961237	10960824	11079426	2334	2464	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11003340	11003397	1944	2001	ENSE00003539754	13	10961237	11062071					10961237	10960824	11079426	2465	2522	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11007902	11008023	2002	2123	ENSE00003581372	14	10961237	11062071					10961237	10960824	11079426	2523	2644	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11010381	11010531	2124	2274	ENSE00003530860	15	10961237	11062071					10961237	10960824	11079426	2645	2795	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11012949	11013112	2275	2438	ENSE00003654082	16	10961237	11062071					10961237	10960824	11079426	2796	2959	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11018957	11019023	2439	2505	ENSE00003474879	17	10961237	11062071					10961237	10960824	11079426	2960	3026	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11019591	11019701	2506	2616	ENSE00003477043	18	10961237	11062071					10961237	10960824	11079426	3027	3137	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11021725	11021967	2617	2859	ENSE00003540089	19	10961237	11062071					10961237	10960824	11079426	3138	3380	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11023518	11023631	2860	2973	ENSE00003484961	20	10961237	11062071					10961237	10960824	11079426	3381	3494	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11024331	11024438	2974	3081	ENSE00003553172	21	10961237	11062071					10961237	10960824	11079426	3495	3602	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11025422	11025508	3082	3168	ENSE00003692983	22	10961237	11062071					10961237	10960824	11079426	3603	3689	11025422	11025508
